"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id_clean","gene_symbol"
"ENSG00000275993.3",525.538542457138,-0.043291847889647,0.303262755546966,-0.142753592710604,0.886484789249732,0.925155637822669,"ENSG00000275993","LOC102724428"
"ENSG00000223547.10",712.968618967703,0.0343376413611939,0.240826024812425,0.142582768568882,0.88661970711092,0.925220241176579,"ENSG00000223547","ZNF844"
"ENSG00000269737.2",74.3714807192453,-0.0391643497001299,0.274607484056194,-0.142619382114566,0.886590789251232,0.925220241176579,"ENSG00000269737",NA
"ENSG00000271780.1",91.1552490379688,-0.0318676193303414,0.223485901900688,-0.142593421147893,0.886611293548409,0.925220241176579,"ENSG00000271780",NA
"ENSG00000144010.10",0.764708140903971,0.234533315982189,1.6461268825715,0.142475843426974,0.88670415885765,0.925257571819977,"ENSG00000144010","TRIM43B"
"ENSG00000216901.1",5.04200191563558,-0.0904665745997843,0.634928838804062,-0.142483013955052,0.886698495382111,0.925257571819977,"ENSG00000216901","ZNF603P"
"ENSG00000089775.12",813.908214712835,-0.0184494880890388,0.129615382855025,-0.142340266121612,0.886811242541033,0.925318743619238,"ENSG00000089775","ZBTB25"
"ENSG00000272831.1",2.52715929501389,-0.0444155235675354,0.312038273388466,-0.142339986326745,0.886811463534913,0.925318743619238,"ENSG00000272831",NA
"ENSG00000151746.15",708.568070941815,-0.0240794527968964,0.169410195244038,-0.142136975653736,0.886971812313188,0.925460653375579,"ENSG00000151746","BICD1"
"ENSG00000262213.1",0.697503013770377,0.135575714328661,0.954638594145812,0.142017843359844,0.887065911578649,0.925533432926097,"ENSG00000262213",NA
"ENSG00000267337.2",0.604363736874015,0.185958594182968,1.31085300086085,0.141860753311658,0.887189995045682,0.925637492086442,"ENSG00000267337","LINC01478"
"ENSG00000138821.13",2114.60747683995,0.0282233297508675,0.19905871929369,0.141783941195899,0.887250668983357,0.925675389889462,"ENSG00000138821","SLC39A8"
"ENSG00000104267.10",1702.55291933386,0.0545015680788141,0.384490897811941,0.141749956602279,0.88727751364572,0.925677992240025,"ENSG00000104267","CA2"
"ENSG00000006638.13",149.080744582942,-0.0310194712138755,0.21903020030276,-0.141621891277997,0.887378674480703,0.925757129225829,"ENSG00000006638","TBXA2R"
"ENSG00000144233.10",2513.31757846168,-0.013855883682895,0.0978576275593398,-0.141592270612661,0.887402072576331,0.925757129225829,"ENSG00000144233","AMMECR1L"
"ENSG00000184302.7",0.772004487744822,0.123458011642404,0.87285692234198,0.141441292933957,0.88752133510058,0.925856138795547,"ENSG00000184302","SIX6"
"ENSG00000232429.3",2.1233953845105,-0.056883264086312,0.402647649937892,-0.141273056219467,0.887654234138065,0.925969368057695,"ENSG00000232429","RPL21P131"
"ENSG00000170571.12",2386.55851862419,0.0368097176768523,0.261005781306016,0.141030277155795,0.887846023668518,0.926144021890588,"ENSG00000170571","EMB"
"ENSG00000232978.2",0.940904147414302,-0.108204058618445,0.767705782014983,-0.140944696722804,0.887913631686268,0.926189131504595,"ENSG00000232978",NA
"ENSG00000257509.1",10.6273024361659,-0.036705227947797,0.260549593883354,-0.140876166417015,0.887967770795988,0.926220189513225,"ENSG00000257509",NA
"ENSG00000276115.1",24.7744641427464,0.0314046763535521,0.223175194768155,0.140717593575651,0.888093045733286,0.926325444041894,"ENSG00000276115",NA
"ENSG00000253441.1",1.82189022179395,0.103365823931488,0.735045813818425,0.140625008656973,0.888166190508748,0.926376319921806,"ENSG00000253441","IGHV3-25"
"ENSG00000168538.16",2980.72831742179,0.0196467399978581,0.139758966067462,0.140575882540334,0.888205001954825,0.926391383596155,"ENSG00000168538","TRAPPC11"
"ENSG00000135407.10",292.072908368288,0.0302128607848418,0.21523596663032,0.140370874151968,0.888366969043422,0.926467721105394,"ENSG00000135407","AVIL"
"ENSG00000224855.5",4.75318034065674,-0.0564883063710643,0.402409871744459,-0.140375051253554,0.888363668873468,0.926467721105394,"ENSG00000224855","OPA1-AS1"
"ENSG00000230779.1",1.0132094956468,-0.0785229433822781,0.559327753288994,-0.140388069285929,0.888353383830938,0.926467721105394,"ENSG00000230779","RPLP0P4"
"ENSG00000252496.1",0.749619223124748,-0.175041187809589,1.24709215054175,-0.140359465604486,0.888375982515093,0.926467721105394,"ENSG00000252496","RNA5SP33"
"ENSG00000259211.1",2.79902991286972,0.051996637482976,0.370615253507441,0.140298158240624,0.888424419444325,0.926467721105394,"ENSG00000259211",NA
"ENSG00000286457.1",5.80036781869141,-0.0711985081062508,0.507478267335736,-0.140298634816509,0.888424042915807,0.926467721105394,"ENSG00000286457",NA
"ENSG00000007038.11",132.24904173805,-0.076485799557893,0.546310610988061,-0.140004235721434,0.888656643730927,0.92663363171493,"ENSG00000007038","PRSS21"
"ENSG00000183454.18",176.681921448855,0.0656296544827336,0.468629048101225,0.140046065749978,0.888623593796122,0.92663363171493,"ENSG00000183454","GRIN2A"
"ENSG00000254081.2",0.565905512299759,-0.140842288245163,1.0058360515934,-0.140025094568888,0.888640163116769,0.92663363171493,"ENSG00000254081","LINC01299"
"ENSG00000105499.14",519.622497654241,0.0316131000164299,0.225942435584206,0.139916611656814,0.88872587619298,0.926653168673988,"ENSG00000105499","PLA2G4C"
"ENSG00000242534.2",23.3106130742176,0.0727596655365747,0.5201213020892,0.139889801175835,0.888747059534302,0.926653168673988,"ENSG00000242534","IGKV2D-28"
"ENSG00000277053.4",139.216797593192,0.0233548050115151,0.166953636863991,0.139887968002405,0.888748507953534,0.926653168673988,"ENSG00000277053",NA
"ENSG00000261087.1",251.028014978287,0.0362736617852383,0.259373327122578,0.1398511642953,0.888777587221411,0.92665807241222,"ENSG00000261087","ZNNT1"
"ENSG00000221216.1",0.666651808525155,-0.0787934341252055,0.564467125980283,-0.139589057535226,0.88898468679135,0.926848578475486,"ENSG00000221216","RNU6ATAC27P"
"ENSG00000279636.2",8.64457595495552,0.0438287074457196,0.314364383409234,0.139420079878019,0.889118205870706,0.926962361741351,"ENSG00000279636","LINC00216"
"ENSG00000213750.4",1.74431776620941,-0.0724657250784045,0.519961246344212,-0.139367550154752,0.889159713302736,0.926980213394129,"ENSG00000213750","RPS2P33"
"ENSG00000250195.1",6.48715811275539,-0.0689434477195288,0.495097515483574,-0.139252259531519,0.889250813604895,0.927024661995019,"ENSG00000250195",NA
"ENSG00000266712.3",2.22747261515953,-0.0615907117800474,0.442297191094814,-0.139251871863786,0.889251119934509,0.927024661995019,"ENSG00000266712","MIR3149"
"ENSG00000213091.2",0.723940544809181,0.0900904028187042,0.647212133809832,0.13919764187421,0.889293971875845,0.927043912053644,"ENSG00000213091",NA
"ENSG00000238364.1",1.87201324335023,-0.054880211067326,0.394776519965293,-0.139015894542438,0.889437588976529,0.927168200749774,"ENSG00000238364","RNU7-140P"
"ENSG00000286658.1",0.561254720410031,0.129733721356817,0.933881623456928,0.138918807371521,0.889514308938036,0.927222749575789,"ENSG00000286658","LOC124901632"
"ENSG00000253660.1",16.3597355099434,0.0798361349080388,0.575514037204099,0.138721438135359,0.889670276710978,0.927359900443319,"ENSG00000253660",NA
"ENSG00000076108.12",7698.66644023762,0.021659205836664,0.156206595496587,0.138657434840114,0.889720855173182,0.927373602926621,"ENSG00000076108","BAZ2A"
"ENSG00000106415.13",1341.88400752371,0.0279004461448992,0.201257979842852,0.138630260358793,0.889742329882572,0.927373602926621,"ENSG00000106415","GLCCI1"
"ENSG00000217030.1",2.28230454059414,-0.0696584702339654,0.502542152681064,-0.138612193748002,0.889756607116734,0.927373602926621,"ENSG00000217030","RPS18P8"
"ENSG00000173239.14",0.553165179236287,-0.172156653681053,1.24348969447177,-0.138446385560264,0.88988763957806,0.927484745806875,"ENSG00000173239","LIPM"
"ENSG00000255703.1",0.533007201828061,-0.114253334484807,0.825594149238242,-0.138389225008711,0.889932812277294,0.927506397771661,"ENSG00000255703",NA
"ENSG00000215039.7",680.389397002334,-0.0205830140369009,0.148785565470227,-0.13834012709398,0.889971613541144,0.927521408289466,"ENSG00000215039","CD27-AS1"
"ENSG00000257675.1",0.628027965979662,0.106405919912664,0.769654079009856,0.138251615647322,0.890041563328238,0.927561035463583,"ENSG00000257675","BTBD10P1"
"ENSG00000274294.1",1.76341542002118,0.0707537110417508,0.511853975855023,0.138230265621285,0.890058436186784,0.927561035463583,"ENSG00000274294",NA
"ENSG00000112619.8",98.8094346489029,0.0520014887646116,0.376500096149723,0.138118128777136,0.890147058400089,0.927627961980301,"ENSG00000112619","PRPH2"
"ENSG00000170889.14",33972.8426106415,0.0280205042977023,0.202994374249267,0.138035866271321,0.890212071672691,0.927645597961449,"ENSG00000170889","RPS9"
"ENSG00000265590.10",44.4559309267874,0.0310559255662667,0.224985938464633,0.138034962443435,0.890212785985311,0.927645597961449,"ENSG00000265590","CFAP298-TCP10L"
"ENSG00000233690.1",9.00636055882243,0.038477545447423,0.279321637086275,0.137753544082008,0.890435200677991,0.927851931192748,"ENSG00000233690","EBAG9P1"
"ENSG00000267142.1",5.02830597598046,-0.0481143142159958,0.349632763045313,-0.13761386031709,0.890545600805768,0.927941534814332,"ENSG00000267142",NA
"ENSG00000201586.1",0.747049730731664,-0.098061128220228,0.712938571659495,-0.137544989313697,0.890600034309239,0.927972818338606,"ENSG00000201586","RNU6-593P"
"ENSG00000232801.1",1.60838472487512,-0.0772829063411401,0.563153724196129,-0.137232345309369,0.890847144906176,0.928179417135567,"ENSG00000232801","SDCBPP3"
"ENSG00000250007.7",0.738425695478152,0.131634587628956,0.959087066592283,0.13724988295032,0.890833283054712,0.928179417135567,"ENSG00000250007","GJD2-DT"
"ENSG00000286294.1",0.725048373195469,-0.119387662948008,0.870512537184002,-0.137146402663208,0.890915074946279,0.928224753311667,"ENSG00000286294",NA
"ENSG00000065427.15",7757.19423226137,0.0201240120717071,0.146911912789587,0.13698012427712,0.891046505537056,0.928285363332178,"ENSG00000065427","KARS1"
"ENSG00000154059.11",3317.02926925066,0.0204243052780762,0.149100950330957,0.136983065719841,0.891044180521217,0.928285363332178,"ENSG00000154059","IMPACT"
"ENSG00000270482.1",8.84772526772578,0.0468132928100903,0.341642471727182,0.137024218837385,0.891011651803117,0.928285363332178,"ENSG00000270482","LOC124903031"
"ENSG00000237491.10",47.2677688306389,0.0307012781684223,0.224237940356643,0.136913843034738,0.891098896721734,0.928289064969766,"ENSG00000237491","LINC01409"
"ENSG00000273791.1",0.987652120064096,0.0844161767825736,0.616447539005146,0.136939757953789,0.891078412539274,0.928289064969766,"ENSG00000273791","BNIP3P47"
"ENSG00000145592.14",33780.8182900548,-0.025843028492992,0.188811016305233,-0.136872461145032,0.891131606763491,0.92829770178155,"ENSG00000145592","RPL37"
"ENSG00000105131.8",52.3218897676283,0.0499706369823563,0.365179666482378,0.136838497783029,0.89115845301739,0.928300229940705,"ENSG00000105131","EPHX3"
"ENSG00000220937.3",2.66694118271336,-0.0480044925655799,0.351563110773269,-0.136545874963938,0.891389761152488,0.928427545405764,"ENSG00000220937",NA
"ENSG00000225913.2",5.01791830576564,0.0627974342637556,0.45995541119336,0.13652939553603,0.89140278784072,0.928427545405764,"ENSG00000225913",NA
"ENSG00000232810.4",128.903667874818,0.0482644347459981,0.353387399941029,0.136576558060791,0.89136550680022,0.928427545405764,"ENSG00000232810","TNF"
"ENSG00000266952.2",6.73226124956489,-0.0946565111998587,0.693012265017947,-0.136587064873098,0.891357201406167,0.928427545405764,"ENSG00000266952","LINC01538"
"ENSG00000287452.2",0.645166055076469,-0.187654066732451,1.37425092052239,-0.136550075339312,0.891386440836788,0.928427545405764,"ENSG00000287452",NA
"ENSG00000223829.6",1.59652720253686,0.108215029520884,0.793030552559926,0.136457579309603,0.891459557604514,0.928461235132482,"ENSG00000223829",NA
"ENSG00000226205.1",1.64152931423936,0.0672911227339117,0.493507658712738,0.136352742547975,0.891542430657281,0.928522109022672,"ENSG00000226205",NA
"ENSG00000137103.20",2304.96580572475,-0.0235937134165971,0.173082309487628,-0.136314990748859,0.891572273597968,0.928527751378739,"ENSG00000137103","TMEM8B"
"ENSG00000109079.10",4464.44950774526,0.0196460774337364,0.14415655148788,0.136282931514133,0.891597616665455,0.928528707162077,"ENSG00000109079","TNFAIP1"
"ENSG00000188825.14",262.689439192558,-0.0271046052649261,0.19924466169322,-0.136036795337882,0.891792192860655,0.928705901040922,"ENSG00000188825","LINC00910"
"ENSG00000212710.5",1.37627367953556,0.0963201525581084,0.709517779567884,0.135754388870664,0.892015449563755,0.928862062485719,"ENSG00000212710","CTAGE1"
"ENSG00000216316.1",3.78112268877284,0.0619145668982822,0.455992861161935,0.13577968466549,0.891995451599668,0.928862062485719,"ENSG00000216316",NA
"ENSG00000268789.1",1.12221584458159,-0.094621208496284,0.696758167417327,-0.135802080149295,0.891977746576605,0.928862062485719,"ENSG00000268789","VN1R87P"
"ENSG00000275506.1",2.10259055249406,0.0653266507590295,0.481747608663789,0.135603476974643,0.892134756617858,0.92896085167163,"ENSG00000275506","H3P25"
"ENSG00000230071.2",8.77279387985907,-0.0311566557575674,0.230026355034014,-0.135448200068032,0.892257517085263,0.929037784497296,"ENSG00000230071","RPL4P6"
"ENSG00000268496.1",10.4922601056133,-0.0844848286594025,0.62367497625573,-0.135462912375629,0.89224588556196,0.929037784497296,"ENSG00000268496",NA
"ENSG00000236397.3",43.0393814628671,-0.0585996135973735,0.432915605105027,-0.135360363327991,0.892326961132452,0.929084643736139,"ENSG00000236397",NA
"ENSG00000214980.4",0.590654633079007,0.106382213752325,0.786305302647854,0.135293776341183,0.89237960559743,0.929114009278766,"ENSG00000214980","LOC152845"
"ENSG00000229502.5",0.940056227358367,-0.108025727546117,0.799188137431216,-0.135169333085121,0.892477993189321,0.929166128844167,"ENSG00000229502",NA
"ENSG00000241002.1",0.632591892337571,-0.0986767368494872,0.730026904200008,-0.135168630473449,0.892478548694356,0.929166128844167,"ENSG00000241002","RPL32P13"
"ENSG00000226426.1",0.61696559335876,-0.131045444162069,0.970300073236251,-0.135056615759074,0.892567111429928,0.92923288350017,"ENSG00000226426","LOC105378333"
"ENSG00000236535.1",0.705306227770708,-0.102180456424103,0.757385909920716,-0.134912011282068,0.892681442748281,0.929326460895933,"ENSG00000236535",NA
"ENSG00000143178.13",225.043847643827,-0.032969155458403,0.244583524107576,-0.134797123308691,0.892772280346634,0.929370125345783,"ENSG00000143178","TBX19"
"ENSG00000269937.1",3.50514307023459,0.06720180228433,0.498480567679752,0.134813283890143,0.892759502697806,0.929370125345783,"ENSG00000269937",NA
"ENSG00000125447.18",2254.8847411752,0.0161089859374578,0.119640282795889,0.134645167672668,0.892892428111947,0.929444295034931,"ENSG00000125447","GGA3"
"ENSG00000226091.7",12.0398439024428,0.0477191014182182,0.35438897490323,0.134651766272493,0.89288721070241,0.929444295034931,"ENSG00000226091","LINC00937"
"ENSG00000260179.1",8.41894225097371,-0.0447746222702977,0.332665089136785,-0.134593691169942,0.89293312993556,0.929461212302519,"ENSG00000260179",NA
"ENSG00000236804.1",1.93486935110595,-0.0568772465021607,0.422710929125419,-0.134553527205551,0.892964887273174,0.929468818511847,"ENSG00000236804","RPS3AP12"
"ENSG00000228264.1",1.29397404315301,-0.0611502263046616,0.454910391466925,-0.134422575196565,0.893068431210842,0.929551143457004,"ENSG00000228264","PSMD8P1"
"ENSG00000214748.2",1.76237347042803,0.0595257560800966,0.443004724326583,0.134368219595361,0.893111410796555,0.929570427155597,"ENSG00000214748",NA
"ENSG00000232775.6",2.57276768224613,-0.0643428177387316,0.479715100808577,-0.134127146779994,0.893302033566961,0.929743375935607,"ENSG00000232775",NA
"ENSG00000162241.12",551.444207882652,0.0227233687401502,0.169643148944854,0.133948048485807,0.893443655404874,0.929814404298518,"ENSG00000162241","SLC25A45"
"ENSG00000237418.1",5.88049963504129,-0.048190484016798,0.359750536762041,-0.133955280374394,0.893437936728699,0.929814404298518,"ENSG00000237418",NA
"ENSG00000254467.2",0.534482202830077,-0.107051058469772,0.799180551637081,-0.133951030528062,0.893441297329435,0.929814404298518,"ENSG00000254467",NA
"ENSG00000109332.20",15316.3291324749,-0.0149717892629115,0.111991181656076,-0.133687215738911,0.893649914774085,0.929982620327731,"ENSG00000109332","UBE2D3"
"ENSG00000211665.3",15.3667476005625,0.077651975641958,0.581006277549237,0.133650837594224,0.893678682183147,0.929982620327731,"ENSG00000211665","IGLV3-16"
"ENSG00000250751.1",1.45155434009694,0.0775269924312703,0.579940174892268,0.133681017090551,0.893654816582433,0.929982620327731,"ENSG00000250751",NA
"ENSG00000232739.1",3.3579715727542,-0.0719128001562287,0.53904214477984,-0.133408492921458,0.893870329068448,0.93013112965092,"ENSG00000232739",NA
"ENSG00000287244.1",2.47177991840312,0.0746401586119648,0.559380685994038,0.133433564084049,0.893850502431246,0.93013112965092,"ENSG00000287244",NA
"ENSG00000036054.13",2756.53080268674,0.014844250534279,0.111313600858404,0.133355227212186,0.893912452580163,0.930149501418812,"ENSG00000036054","TBC1D23"
"ENSG00000258793.1",1.36010112345146,0.0863177751353452,0.647749629979724,0.1332579304415,0.893989397445006,0.93017864418305,"ENSG00000258793",NA
"ENSG00000259654.1",1.92426076955631,0.0576068300929571,0.432293880824638,0.133258490689406,0.893988954383258,0.93017864418305,"ENSG00000259654",NA
"ENSG00000236532.6",8.59197991223505,-0.0649609078989455,0.487725902148149,-0.133191424963961,0.894041992313249,0.93018244944409,"ENSG00000236532","LINC01695"
"ENSG00000286108.1",1.32505276663304,-0.0913393793145746,0.685764308451255,-0.133193545054652,0.894040315663853,0.93018244944409,"ENSG00000286108",NA
"ENSG00000132466.19",8101.58602022064,0.0185432301242758,0.13949387581358,0.132932216673491,0.894246987780789,0.930357588793627,"ENSG00000132466","ANKRD17"
"ENSG00000200591.1",1.20231645412007,-0.0664195383208609,0.499708068551776,-0.132916681760521,0.894259273826624,0.930357588793627,"ENSG00000200591",NA
"ENSG00000226439.3",3.31008607740274,-0.0457937325066223,0.344714363399468,-0.132845443558019,0.894315614075806,0.930380856643796,"ENSG00000226439","RPS12P9"
"ENSG00000231863.2",6.48836306250311,0.0545051397878059,0.410348349595925,0.132826511527286,0.894330586965082,0.930380856643796,"ENSG00000231863","LOC102724087"
"ENSG00000279548.1",0.726778912759289,-0.0917880763971812,0.691369793603888,-0.132762636213421,0.894381104697418,0.930407949404054,"ENSG00000279548",NA
"ENSG00000224316.1",10.7103257605643,-0.0411013196644501,0.309811309991737,-0.132665652734067,0.894457807847137,0.930462280136518,"ENSG00000224316","GTF2IP5"
"ENSG00000196143.4",0.600663897730823,0.133109594739648,1.00435364216619,0.132532595244596,0.894563043133869,0.930546287720182,"ENSG00000196143","OR11H13P"
"ENSG00000226747.6",9.80684449433771,0.0599240333374143,0.452522377951766,0.132422254140549,0.894650313418834,0.930611603584988,"ENSG00000226747",NA
"ENSG00000224904.1",0.571435905944457,-0.0915856277999278,0.694703256784167,-0.131834170785213,0.89511545805352,0.931069968476333,"ENSG00000224904","SBF1P2"
"ENSG00000280276.1",2.39793205741156,-0.0731673582252665,0.555207816606614,-0.131783732211228,0.895155354134044,0.931085990680904,"ENSG00000280276",NA
"ENSG00000253739.1",1.80291266532648,0.0792786643593605,0.601879725056491,0.131718449814736,0.89520699182719,0.931114224583727,"ENSG00000253739","RNU6-323P"
"ENSG00000230916.2",7.5153819248274,0.0567207517489952,0.431138388134288,0.131560430038367,0.895331985656098,0.931218753343819,"ENSG00000230916","MTCO1P53"
"ENSG00000284748.1",1.13244640028925,0.0764916907307132,0.581671578187999,0.131503228968136,0.895377232410637,0.931240335150622,"ENSG00000284748",NA
"ENSG00000287284.1",1.33871376556322,0.0599335076101134,0.456097915497382,0.13140491454506,0.895455001131272,0.931295739439847,"ENSG00000287284",NA
"ENSG00000159399.10",8767.18309161016,-0.0372323099247952,0.283562165401247,-0.131302107501227,0.89553632468147,0.931324886046997,"ENSG00000159399","HK2"
"ENSG00000226519.2",6.74626812861586,-0.0517223859745061,0.394050208608437,-0.131258364656525,0.895570926957006,0.931324886046997,"ENSG00000226519","SMIM2"
"ENSG00000262580.5",183.692014906083,0.0347835228150788,0.264987796901955,0.131264621321217,0.895565977681993,0.931324886046997,"ENSG00000262580",NA
"ENSG00000275936.1",2.95902560475367,0.057634035256886,0.439131168705663,0.131245603510136,0.895581021552913,0.931324886046997,"ENSG00000275936",NA
"ENSG00000255327.1",0.972686247523171,0.115128072020615,0.879204009813586,0.130945799536362,0.895818183787846,0.931546031039061,"ENSG00000255327",NA
"ENSG00000237153.4",1.29962453840482,0.132521599544951,1.0125316094783,0.130881444395826,0.895869093630327,0.931573488548522,"ENSG00000237153",NA
"ENSG00000111237.19",3097.73993475207,0.0151543595405255,0.115867645263386,0.130790260784857,0.895941227580777,0.931603809478909,"ENSG00000111237","VPS29"
"ENSG00000227791.3",19.7437203225629,-0.0382312849225011,0.292465482298548,-0.130720673845109,0.895996277316004,0.931603809478909,"ENSG00000227791","RPS10P9"
"ENSG00000250174.5",0.829380444536178,0.1029406357642,0.787394483695751,0.130735784788627,0.895984323113028,0.931603809478909,"ENSG00000250174",NA
"ENSG00000275801.1",0.826804452708562,0.0912644947189074,0.69800423465394,0.130750631855629,0.89597257768464,0.931603809478909,"ENSG00000275801",NA
"ENSG00000120696.9",961.465016330037,0.0218190756074454,0.167359944241582,0.1303721491204,0.896272000287,0.931865002623152,"ENSG00000120696","KBTBD7"
"ENSG00000186136.1",0.80768926182768,0.0995542534545388,0.765279115213316,0.130088815277271,0.896496159038953,0.93204199162923,"ENSG00000186136","TAS2R42"
"ENSG00000205035.8",0.851655174723919,0.151408353727169,1.16426913453117,0.130045836685466,0.896530162149917,0.93204199162923,"ENSG00000205035",NA
"ENSG00000224895.1",0.532054317627048,-0.134333548951787,1.03331882831707,-0.130002033516191,0.896564817832374,0.93204199162923,"ENSG00000224895","VPS26BP1"
"ENSG00000262539.1",22.4389199966726,-0.0954084805953221,0.733543196653053,-0.130065251822447,0.89651480157059,0.93204199162923,"ENSG00000262539",NA
"ENSG00000263503.1",9.15996762237499,0.11037853007518,0.848870950234227,0.130029812004668,0.896542840347761,0.93204199162923,"ENSG00000263503",NA
"ENSG00000181481.14",1891.21324264669,0.0192327369294176,0.148042047283429,0.129914016202412,0.896634454944508,0.932088895094628,"ENSG00000181481","RNF135"
"ENSG00000155265.11",289.009790601522,0.0479631193056568,0.369888595162684,0.129669094783962,0.896828234875537,0.932201475107199,"ENSG00000155265","GOLGA7B"
"ENSG00000235957.1",4.8547204377182,-0.0442612818542768,0.341382199508809,-0.12965316269554,0.896840840433924,0.932201475107199,"ENSG00000235957",NA
"ENSG00000278996.1",0.670506247341774,0.114154455901874,0.880146197322238,0.129699425219558,0.896804237335488,0.932201475107199,"ENSG00000278996",NA
"ENSG00000285898.1",1.9735589950913,-0.104746393612612,0.807672909109568,-0.129689125921149,0.89681238616356,0.932201475107199,"ENSG00000285898",NA
"ENSG00000137944.18",1749.52779117506,0.0188611056397039,0.145686061097881,0.129464037242601,0.896990479549258,0.932280541340361,"ENSG00000137944","KYAT3"
"ENSG00000226944.1",18.9005164843064,-0.0366651295283062,0.283174420368529,-0.129478960283876,0.896978672064574,0.932280541340361,"ENSG00000226944",NA
"ENSG00000228701.2",24.8761851413443,-0.0397887529507988,0.307290971285484,-0.129482336511064,0.896976000712075,0.932280541340361,"ENSG00000228701","TNKS2-DT"
"ENSG00000184108.8",1.23651102477183,0.123135185945234,0.951911493064099,0.129355708847338,0.897076192377287,0.932305553353001,"ENSG00000184108","TRIML1"
"ENSG00000223546.7",122.155162294943,0.0251818862760653,0.194751455896256,0.129302685621409,0.897118146456549,0.932305553353001,"ENSG00000223546",NA
"ENSG00000274828.1",303.308722731376,0.0218130552358955,0.168649902512101,0.129339269759319,0.897089199604932,0.932305553353001,"ENSG00000274828",NA
"ENSG00000277385.1",0.548925151445882,-0.120799461844595,0.934411568874165,-0.129278645372661,0.897137168149576,0.932305553353001,"ENSG00000277385",NA
"ENSG00000286203.1",0.581577534956334,0.138383418902909,1.07036013077472,0.129286783881559,0.897130728599856,0.932305553353001,"ENSG00000286203",NA
"ENSG00000281344.1",57.8025740884621,0.0285356960472327,0.221371589206547,0.128904057424496,0.897433566097496,0.932588076518405,"ENSG00000281344",NA
"ENSG00000287792.1",1.2696435189322,0.14281624336847,1.11059524192327,0.128594323095738,0.897678658524496,0.932817270420925,"ENSG00000287792",NA
"ENSG00000137393.10",3897.47223316862,0.0288056512824654,0.224165662288004,0.128501622364697,0.897752014408164,0.932826262692607,"ENSG00000137393","RNF144B"
"ENSG00000161638.11",6291.21928278708,0.0252050132546508,0.19610558690114,0.128527767377464,0.897731325264751,0.932826262692607,"ENSG00000161638","ITGA5"
"ENSG00000203667.10",52.0383623928103,0.0288717766738703,0.224836312221687,0.12841242763937,0.89782259674651,0.932826262692607,"ENSG00000203667","COX20"
"ENSG00000229326.3",1.75843977217309,0.0615375794637724,0.479274595692183,0.128397332170085,0.897834542303296,0.932826262692607,"ENSG00000229326","RPL17P15"
"ENSG00000234789.1",3.16893233987889,0.0506948663078414,0.394758971825166,0.128419795181485,0.897816766568983,0.932826262692607,"ENSG00000234789",NA
"ENSG00000271283.1",1.38603007798264,0.0616889828377636,0.480185436408148,0.12846908331749,0.897777763393582,0.932826262692607,"ENSG00000271283",NA
"ENSG00000146085.8",3280.25153392013,-0.0211476598782137,0.164926865113328,-0.128224470062426,0.897971335601408,0.932942889392936,"ENSG00000146085","MMUT"
"ENSG00000107902.14",1292.06628162041,-0.0194021575622536,0.151528889767868,-0.128042629969615,0.898115236841649,0.933059661818016,"ENSG00000107902","LHPP"
"ENSG00000266340.1",3.27010680003442,0.0466434998771467,0.364344242341993,0.12802041162315,0.898132819814411,0.933059661818016,"ENSG00000266340",NA
"ENSG00000182477.5",1.09780479375876,-0.0956110518012592,0.747255904584987,-0.127949543408907,0.898188903254579,0.93309242634446,"ENSG00000182477","OR2B8"
"ENSG00000221914.11",3562.9763335891,-0.0173507577979953,0.135880237635119,-0.127691547350598,0.898393079568736,0.933279032622985,"ENSG00000221914","PPP2R2A"
"ENSG00000198791.12",4915.37168693528,0.0150932836409167,0.118348892878946,0.127532106754518,0.898519263128659,0.933308098470845,"ENSG00000198791","CNOT7"
"ENSG00000253347.1",3.31105819386972,-0.04515478577666,0.354013942204925,-0.127550868464163,0.898504414711014,0.933308098470845,"ENSG00000253347",NA
"ENSG00000254299.3",1.12535150444829,0.0766972906478618,0.600972438137944,0.127621976950392,0.898448138259175,0.933308098470845,"ENSG00000254299","LINC01944"
"ENSG00000287279.1",0.580967753795134,0.136289452436234,1.06848370789531,0.127554076331867,0.89850187593957,0.933308098470845,"ENSG00000287279",NA
"ENSG00000135482.7",460.254346953096,-0.0153454943168085,0.120531438897943,-0.127315283523678,0.898690864240026,0.933315992911327,"ENSG00000135482","ZC3H10"
"ENSG00000185219.17",1972.87669604409,-0.0157016320806036,0.123232162501151,-0.127415049463705,0.898611905570351,0.933315992911327,"ENSG00000185219","ZNF445"
"ENSG00000197555.9",2414.00767381477,0.0157811828176196,0.123837901947669,0.12743419073983,0.89859675652999,0.933315992911327,"ENSG00000197555","SIPA1L1"
"ENSG00000226310.1",12.1710044815302,-0.0276534662229615,0.217198753044535,-0.127318715394703,0.898688148106317,0.933315992911327,"ENSG00000226310",NA
"ENSG00000258416.1",0.776215884411674,0.104490025881787,0.820273557119164,0.127384364612167,0.89863619065599,0.933315992911327,"ENSG00000258416",NA
"ENSG00000283703.2",35.5653244950999,-0.0620539917881393,0.486757532324257,-0.127484399659586,0.898557019702329,0.933315992911327,"ENSG00000283703","VSIG10L2"
"ENSG00000285559.1",0.64242447168669,0.0941769777908906,0.739772319649132,0.127305355025392,0.898698722097044,0.933315992911327,"ENSG00000285559",NA
